id,reference
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See Choosing & Applying a Character Encoding, W3C (Mar. 31, 2014), athttps://www.w3.org/International/questions/qa-choosing-encodings (directing use of Unicode)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See Fed. Trade Comm'n v. Wyndham Worldwide Corp., 799 F.3d 236, 240–41 (3d Cir. 2015). Later, Wyndham settled
                    with the Federal Trade Commission, agreeing to establish a consumer data-protection program. See
                    Lesley Fair, Wyndham's Settlement with the FTC: What It Means for
                            Businesses—and Consumers, Federal Trade Commission
                (Dec. 9, 2015), at
                    https://www.ftc.gov/news-events/blogs/business-blog/2015/12/wyndhams-settlement-ftc-what-it-means-businesses-consumers."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"This principle directs that, when coding, application-specific functions should occur in end hosts of networks rather than intermediary
                    nodes. Jerome H. Saltzer, David P.
                            Reed & David D. Clark, End-to-End
                            Arguments in System Design, 2
                    ACM Transactions on Computer Systems
               
                    277, 278–80 (1984)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., 2015 GGE Report, supra note 9, para. 9; supra notes 82–83 and accompanying
                    text."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See generallyAbram Chayes & Antonia Chayes, The New Sovereignty
               : Compliance with
                            International Regulatory Agreements
                (1995)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Lawrence Lessig, The Regulation of
                            Social Meaning, 62U. Chi. L. Rev.943, 1008–16 (1995); see also
                    Richard H. McAdams, The Origin, Development, and Regulation of
                            Norms, 96
                    Mich. L. Rev.
                    338 (1997)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Vienna Convention on the Law of Treaties, Art. 26, May 23, 1969, 1155 UNTS 331."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeKenneth Anderson, The Ottawa Convention Banning Landmines, the Role of
                            International Non-governmental Organizations and the Idea of International Civil Society, 11Eur. J. Int'l L.91, 104–09 (2000); Stuart Maslen &
                        Peter Herby, An International Ban on Anti-personnel Mines: History and
                            Negotiation of the “Ottawa Treaty,”
                    38
                    Int'l Rev. Red Cross
               
                    693 (1998)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., Computer Fraud and Abuse Act, 18 U.S.C.A. §1030 (2012) (United States); Computer
                    Misuse Act 1990, ch. 18, §§5(2)(b), (3)(b) (United Kingdom); Criminal Law of the People's Republic of China, Art. 286 (Mar. 14, 1997) (China); Penal Code §202a(1)
                    (Germany); Information Technology Act 2008 §43(a) (India)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Tallinn Manual
               , supra note 11; Information and Communications Technology for Development,
                    GA Res. 68/198 (Dec. 20, 2013)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Måns Svensson & Stefan Larsson, Intellectual Property Law Compliance in Europe: Illegal File Sharing
                            and the Role of Social Norms, 14
                    New Media & Soc.
                    1147, 1157–60 (2012)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See G-20 Leaders' Communiqué, Antalya Summit, November 15–16, 2015, para. 26, athttp://www.mofa.go.jp/files/000111117.pdf; Organization for Security &
                        Co-operation in Europe, 2013 Istanbul Final Declaration and Resolution on Cyber Security, athttps://www.oscepa.org/meetings/annual-sessions/2013-istanbul-annual-session/2013-istanbul-final-declaration/1652-15; Revised SCO Code of Conduct,
                        supra note 11."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"NETmundial Multistakeholder Statement, supra note 17; Montevideo Statement on the Future of Internet
                            Cooperation, ICAAN (Oct. 7, 2013), at
                    https://www.icann.org/news/announcement-2013-10-07-en."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Katzenstein, supra note 85, at 6 (“Culture
                    refers to both a set of evaluative standards (such as norms and values) and a set of cognitive standards (such as rules and models) that define what social actors exist in a
                    system, how they operate, and how they relate to one another.”)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,See supra notes 1–5 and accompanying text.
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., CISO Executive Forum, Information Systems Security Association
               
                        (2016), at
                    https://www.issa.org/?page=CISOhome."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., Lawrence Lessig, Code and Other Laws of
                        Cyberspace
               190 (1999); Shane Greenstein,
                            Commercialization of the Internet: The Interaction of Public Policy and Private Choices or Why Introducing the Market Worked So
                        Well, in 1
                    Innovation Policy and the Economy
               
                    151, 154 (Adam B. Jaffe, Josh Lerner & Scott Stern eds.,
                        2001), at
                    http://www.nber.org/chapters/c10779.pdf."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See supra notes 1–5, 15, 116, and accompanying text (re: encryption); Stewart Baker, Making Hackback Humdrum, Wash. Post:
                        VOLOKH Conspiracy
                (Nov. 22, 2015), at
                    https://www.washingtonpost.com/news/volokh-conspiracy/wp/2015/11/22/making-hackback-humdrum/; Patrick
                            Lin & Heather Roff, Should
                            Washington Allow Companies to Strike Back Against Hackers?
                    Wall St. J., May 10, 2015, at R5."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"CompareEmilio Iasiello, Ramping Down Chinese Commercial Cyber
                        Espionage, Foreign Pol'y J. (Dec. 9, 2015), at
                    http://www.foreignpolicyjournal.com/2015/12/09/ramping-down-chinese-cyber-espionage/, with
                    Franz-Stefan Gady, Top US Spy Chief: China Still Successful in Cyber
                            Espionage Against US, Diplomat
                (Feb. 16, 2016), at
                    http://thediplomat.com/2016/02/top-us-spy-chief-china-still-successful-in-cyber-espionage-against-us/."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"The Helsinki Accords set up an organizational forum—which today has become the Organization for Security and Co-operation in Europe—to host
                    dialogues on issues ranging from human rights to security. See Conference on Security and Co-operation in Europe: Final Act,
                        14
                    ILM
                    1292 (1975), available at
                    http://www.osce.org/helsinki-final-act?download=true."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See generally Daniel C. Thomas, The Helsinki Effect: International
                        Norms, Human Rights, and the Demise of Communism (2001). Risse, Ropp, and Sikkink's “spiral model” of human
                    rights change provides a more detailed theorization of this process. See
                    Thomas Risse & Kathryn
                            Sikkink, The Socialization of International Human Rights Norms into Domestic Practices: Introduction,
                        in
                    The Power of Human Rights: International Norms and Domestic Change
               
               1,
                        17–35 (Thomas Risse, Stephen C. Ropp & Kathryn Sikkink eds.,
                        1999)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Cass R. Sunstein, Incompletely
                            Theorized Agreements in Constitutional Law, 74Soc. Res.1 (2007). Sunstein's idea shares some similarities with John Rawls's ideas of overlapping consensus. See
                    John Rawls, The Idea of an Overlapping Consensus,
                        7
                    Oxford J. Legal Stud.
                    1 (1987)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Sunstein, supra note 123, at
                    1–3."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeRyan Ellis, The Vulnerability Economy: Zero-Days, Cybersecurity, and Public
                            Policy3–6 (Feb. 4, 2015), at
                    https://cb.hbsp.harvard.edu/cbmp/product/KS1013-PDF-ENG;
                            Vulnerability Disclosure Policy (2016), CERT, at
                    http://www.cert.org/vulnerability-analysis/vul-disclosure.cfm."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeRobert Sugden, Spontaneous Order,
                        3J. Econ. Persp.85, 87–97 (1989)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeePaul A. David, Clio and the Economics of QWERTY,
                        75Am. Econ. Rev.332 (1985). The QWERTY configuration on contemporary keyboards was designed for inefficiency—to slow typists and keep manual keys from jamming. Today,
                    we remain locked into this suboptimal social norm for keyboard construction because switching to a more efficient alternative is too costly. Id. at
                    333–36."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"When and how to distinguish mere repeated practices of states from those accepted as law remains subject to debate. See,
                        e.g., Jörg Kammerhofer, Uncertainty in the Formal Sources of
                            International Law: Customary International Law and Some of Its Problems, 15
                    Eur. J. Int'l L.
                    523, 525–26 (2004); Anthea Elizabeth
                        Roberts, Traditional and Modern Approaches to Customary International Law: A Reconciliation,
                        95
                    AJIL
                    757, 757–60 (2001)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeBarry M. Leiner, Vinton G.
                            Cerf, David D. Clark, Robert E. Kahn, Leonard
                        Kleinrock, Daniel C. Lynch, Jon Postel, Larry G.
                        Roberts & Stephen Wolff, A Brief History of
                            the Internet
                    13 (2003), at
                    http://www.internetsociety.org/sites/default/files/Brief_History_of_the_Internet.pdf."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"U.S. Department of Justice Press Release, U.S. Charges Five Chinese Military Hackers with Cyber Espionage
                            Against U.S. Corporations and a Labor Organization for Commercial Advantage (May 19, 2014), at
                    https://www.fbi.gov/pittsburgh/press-releases/2014/u.s.-charges-five-chinese-military-hackers-with-cyber-espionage-against-u.s.-corporations-and-a-labor-organization-for-commercial-advantage;
                        Michael S. Schmitt & David
                            Sanger, 5 in China Army Face U.S. Charges of Cyberattacks, N.Y.
                    Times
               , May 20, 2014, at A1."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeShannon Tiezzi, China's Response to the US Cyber Espionage
                        Charges, Diplomat
                (May 21, 2014), at
                    http://thediplomat.com/2014/05/chinas-response-to-the-us-cyber-espionage-charges/; Marc
                        Ferranti, Reports: NSA Hacked into Servers at Huawei Headquarters, Reports Say,
                        PCWorld (Mar. 23, 2014), at
                    http://www.pcworld.com/article/2110960/nsa-hacked-into-servers-at-huawei-headquarters-reports-say.html."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Although the United States never formally admitted a role in Stuxnet, media reports have made that claim. See
                    David E. Sanger, Obama Order Sped Up Wave of Cyberattacks Against
                            Iran, N.Y. Times
               , June 1, 2012, at A1; Deibert, supra note 23, at
                    177."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., Finnemore & Sikkink, supra note 18, at 895–99; Stacie E. Goddard, Brokering Change: Networks and Entrepreneurs in International
                        Politics, 1
                    Int'l Theory
               
                    249 (2009); Amitav Acharya, How Ideas Spread:
                            Whose Norms Matter? Norm Localization and Institutional Change in Asian Regionalism, 58
                    Int'l Org
               
                    239 (2004); Harold Hongju Koh, Why Do Nations
                            Obey International Law, 106
                    Yale L.J.
                    2599, 2630–34, 2648 (1997); Cass R.
                            Sunstein, Social Norms and Social Rules, 96
                    Colum. L. Rev
               
                    903, 929 (1996)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., Martha
                        Finnemore
                  , National Interests in International Society
               69–88 (1996); Kathryn Sikkink,
                            Transnational Politics, International Relations Theory, and Human Rights, 31
                    Pol. Sci. & Pol.
                    517, 518–19 (1998)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeKenneth W. Abbott & Duncan
                            Snidal, Values and Interests: International Legalization in the Fight Against Corruption,
                        31
                    J. Legal Stud.
                    S141, S154–71 (2002); Hongying Wang
                    & James N. Rosenau, Transparency International and Corruption as an
                            Issue of Global Governance, 7
                    Global Governance
               
                    25, 30–38 (2001)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeRichard Price, Reversing the Gun Sights: Transnational Civil Society
                            Targets Land Mines, 52Int'l Org.613, 620–39 (1998)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeAlex J. Bellamy, The Responsibility to Protect—Five Years
                        On, 24Ethics & Int'l Aff.143, 143 (2010). Before R2P garnered UN support, Gareth Evans first articulated it as chair of a Canada-sponsored international
                    commission. International Commission on Intervention and State Sovereignty, The Responsibility to Protect,
                    at vii (2001), at
                    http://responsibilitytoprotect.org/ICISS%20Report.pdf"
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See supra notes 12, 130–31, and accompanying text."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"On frames and “frame alignment,” see generally Robert D.
                        Benford & David A. Snow, Framing
                            Processes and Social Movements: An Overview and Assessment, 26
                    Ann. Rev. Soc.
                    611 (2000); David A. Snow, E. Burke Rochford Jr., Steven K. Worden &
                        Robert D. Benford, Frame Alignment Processes, Micromobilization, and
                            Movement Participation, 51
                    Am. Soc. Rev.
                    464 (1986)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"As a result, framing is a lively research topic in sociology, political science, and other fields. See, e.g., Dennis Chong & James N.
                        Druckman, A Theory of Framing and Opinion Formation in Competitive Elite Environments,
                        57
                    J. Comm.
                    99 (2007); Robert D. Benford, An Insider's
                            Critique of the Social Movement Framing Perspective, 67
                    Soc. Inquiry
               
                    409 (1997). Lessig uses the term meaning managers to describe this kind of agency in shaping norms and social context. Lawrence Lessig, Social Meaning and Social Norms,
                        144
                    U. Pa. L. Rev.
                    2181, 2189 (1996)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See generallyPrice, supra note 136."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See supra notes 1–3, 15, 116, and accompanying text."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., Cyrus R. Vance Jr.,
                        François Molins, Adrian
                            Leppard & Javier Zaragoza, When
                            Phone Encryption Blocks Justice, Int'l N.Y. Times
               , Aug. 12, 2015, at 8."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See David Kaye (Special Rapporteur), Report on the Promotion and Protection of the Right to Freedom of Opinion and Expression,
                    paras. 13, 42, UN Doc. A/HRC/29/32 (May 22, 2015)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Finnemore & Sikkink, supra note 18, at 896–901."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeAcharya, supra note 133, at 243–45; Price, supra note 136, at 617."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"The 2015 GGE Report called on states to support various peacetime cybernorms, including the following: not conducting or knowingly supporting
                    ICT activity that intentionally damages critical infrastructure; not knowingly targeting another state's CSIRTs; and not using their own CSIRTs for malicious activity. 2015 GGE
                    Report, supra note 9, para. 13."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Alex Grigsby, The 2015 GGE Report:
                            Breaking New Ground, Ever So Slowly, Net Politics
                (Sept. 8, 2015), at
                    http://blogs.cfr.org/cyber/2015/09/08/the-2015-gge-report-breaking-new-ground-ever-so-slowly/; Elaine
                            Korzak, The 2015 GGE Report: What Next for Norms in Cyberspace?,
                        Lawfare
                (Sept. 23, 2015), at
                    https://www.lawfareblog.com/2015-gge-report-what-next-norms-cyberspace/."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Cass R. Sunstein
                  , Free
                            Markets and Social Justice
               38 (1999)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeKathryn Sikkink, The Justice Cascade
               : How Human Rights Prosecutions
                            Are Changing World Politics
               11 (2011); Udi Sommer & Victor Asal, A Cross-national Analysis of the Guarantees of Rights,
                        35
                    Int'l Pol. Sci. Rev.
                    463 (2014). “World polity” theorists (sometimes called “sociological institutionalists,” or “the Stanford School”) would argue that these cascades are
                    part of a powerful world culture that has spread and thickened over the past century as many norms and organizational forms have “gone global.” The spread of cybernorms would very
                    much fit with their arguments. See
                    George M. Thomas
                  , Institutional structure:
                            Constituting State, Society, and the Individual
                (1987); John Boli & George M. Thomas,
                            Introduction to Constructing World Culture: International Nongovernmental
                            Organizations
               
                    Since
               
                    1875, at 1 (John Boli & George M. Thomas eds., 1999); John W.
                        Meyer, John Boli, George M. Thomas & Francisco O. Ramirez,
                            World Society and the Nation-State, 103
                    Am. J. Soc.
                    144 (1997)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See supra notes 12, 89, 113, and accompanying text."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See generallyWayne Sandholtz & Kendall Stiles
               , International Norms and Cycles of
                        Change
                (2009); Wayne Sandholtz, Prohibiting Plunder: How Norms
                        Change
                (2008)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeTallinn Manual
                  , supra note 11; Duncan B. Hollis, Re-thinking the Boundaries of Law in Cyberspace: A Duty to Hack?,
                            in
                    Cyberwar: Law & Ethics for Virtual Conflicts
               
                    129 (Jens Ohlin, Kevin
                            Govern & Claire Finkelstein eds.,
                    2015)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"This is true for law as well as for norms more generally. See
                    Jutta Brunnée & Stephen J. Toope
               , Legitimacy and Legality in International Law:
                            An Interactional Account
               
                    8 (2010)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"These processes are deeply intertwined, and scholars employ varying nomenclature and categorizations. Goodman and Jinks focus on material
                    inducement, persuasion, and acculturation. Ryan Goodman & Derek Jinks, Socializing States
               :
                            Promoting Human Rights Through International Law
               
                    4 (2013). Johnston condenses the mechanisms to two: persuasion and social influence. Alastair Iain
                            Johnston, Treating International Institutions as Social Environments, 45
                    Int'l Stud. Q.
                    487, 487 (2001). Checkel emphasizes strategic calculations, role playing, and normative suasion. Jeffrey T. Checkel, International Institutions and Socialization in Europe: Introduction and
                            Framework, 59
                    Int'l Org.
                    801 (2005)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Our analysis assumes that incentives (and persuasion and socialization) are felt by states and other institutions via human agents who
                    represent them. There is therefore no need to anthropomorphize states in order to rely on the sociological literature to assess behavior and beliefs. Accord
                        Goodman & Jinks, supra note 155, at 40–41."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., 2015 Heroes and Villains of Human Rights and Communication Surveillance,
                            Access Now
                (2016), at
                    https://www.accessnow.org/announcing-the-2015-heroes-villains-of-human-rights-and-communications-surveillance/. The international relations literature often focuses
                    on nongovernmental organizations and otherwise weak actors since these norm entrepreneurs challenge various theoretical assumptions about international relations—most notably, the
                    realist view. But we should still remain attentive to the pervasive role of the strong in creating norms."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., European Commission Press Release, supra note 13; Warwick Ashford, EU Data Protection Rules Affect Everyone, Say Legal
                            Experts, Computer Weekly
                (Jan. 11, 2016), at
                    http://www.computerweekly.com/news/4500270456/EU-data-protection-rules-affect-everyone-say-legal-experts."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"For more on norm internalization, including the idea of “obedience,” see Koh, supra note 133."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,See supra notes 126–32 and accompanying text (re: habit).
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"For an interdisciplinary assessment of persuasion, see Steven R.
                        Ratner, Law Promotion Beyond Law Talk: The Red Cross, Persuasion, and the Laws of War,
                        22
                    Eur. J. Int'l L.
                    459 (2011). Johnston and Goodman/Jinks differentiate persuasion, which is cognitive, from social influences and socialization, which are rooted in
                    relationships. They recognize, moreover, that ideal-type distinctions break down in empirical situations since most real-world interactions involve both cognition and social
                    relations. Johnston, supra note 155, at 496; Goodman
                   &
                        Jinks
                  , supra note 155, at 29–30. Jürgen Habermas's work on
                    “communicative action” is central to much persuasion research. 1 Jürgen Habermas, Theory of Communicative Action
               
                        (1984). For international relations applications, see Thomas Risse,
                            “Let's Argue!”: Communicative Action in World Politics
               , 54
                    Int'l Org.
                    1 (2000)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,See supra notes 139–44 and accompanying text.
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See generallyRonald R. Krebs
                  , Narrative and the Making of US
                            National Security
                (2015)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See Cybersecurity Framework, supra note 93."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Sheldon Stryker & Anne Statham, Symbolic Interaction and Role Theory, in
                    1
                    The Handbook of Social Psychology
               
                    311, 325 (Garnder Lindzey & Elliot Aronson eds., 1985) (“Socialization is the generic term used to refer to the processes
                    by which the newcomer—the infant, rookie, or trainee, for example—becomes incorporated into organized patterns of interaction.”); Johnston, supra note 155, at 494 (quoting Stryker & Statham,
                    supra). Goodman and Jinks refer to “acculturation”—“the general process by which actors adopt the beliefs and behavioral patterns of the surrounding culture.”
                        Goodman & Jinks, supra note 155, at 4."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Johnston, supra note 155, at 500.
                        Socialization often has a strong status element, with lower-status actors seeking to meet expectations (and adopt the norms) of high-status actors.
                        Id."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeJohn W. Meyer, Francisco O.
                            Ramirez & Yasemin Nuhoglu Soysal,
                            World Expansion of Mass Education, 1870–1980, 65
                    Soc. Educ.
                    128 (1992)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Francisco O. Ramirez, Yasemin Soysal & Suzanne
                        Shanahan, The Changing Logic of Political Citizenship: Cross-national Acquisition of Women's Suffrage Rights, 1890 to
                            1990, 62
                    Am. Soc. Rev.
                    735 (1997)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See supra note 66 and accompanying text. For more on mimicry, see Paul
                            DiMaggio & Walter W. Powell, The
                            Iron Cage Revisited: Institutional Isomorphism and Collective Rationality in Organizational Fields, 48
                    Am. Soc. Rev.
                    147, 151 (1983)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Create a CSIRT, CERT (2016), at
                    http://www.cert.org/incident-management/products-services/creating-a-csirt.cfm; Robert
                        Morgus, Isabel Skierka, Mirko Hohmann & Tim Maurer,
                            National CSIRTs and Their Role in Computer Security Incident Response, New America
                (Nov.
                    19, 2015), https://www.newamerica.org/cybersecurity-initiative/national-csirts-and-their-role-in-computer-security-incident-response/."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"United States Telecommunications Training Institute, athttp://www.ustti.org/about/index.php. On military professionals' newfound interest in
                    cybersecurity, see Eneken Tikk-Ringas, Mika
                            Kerttunen & Christopher Spirito,
                            Cyber Education as a Field of Military Education and Study, 75
                    Joint Forces Q.
                    57 (2014)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeMargaret E. Keck
                   & Kathryn Sikkink
                  , Activists Beyond Borders: Advocacy
                            Networks in International Politics
                (1998); Suzanne
                            Katzenstein, Reverse-Rhetorical Entrapment: Naming and Shaming as a Two-Way Street,
                        46
                    Vand. J. Transnat'l L.
                    1079 (2013); Amanda M. Murdie & David R. Davis, Shaming and Blaming: Using Events Data to Assess the Impact of Human
                            Rights INGOs, 56
                    Int'l Stud. Q.
                    1 (2012); Emilie M. Hafner-Burton, Sticks and
                            Stones: Naming and Shaming the Human Rights Enforcement Problem, 62
                    Int'l Org.
                    689 (2008)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeFrank Schimmelfennig, The EU, NATO and the Integration of Europe
               : Rules and
                            Rhetoric
               272 (2003)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeMartha Finnemore, Legitimacy, Hypocrisy, and the Social Structure of
                            Unipolarity: Why Beinga Unipole Isn't All It's Cracked Up to Be, 61World Pol.58, 72 (2009)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"The growing international relations literature on “practices” speaks to this process. See, e.g., International
                        Practices (Emanuel Adler & Vincent Pouliot eds., 2011). Work on “norm enactment” provides a somewhat different understanding of these
                    processes. See
                    Antje Wiener & Uwe
                            Puetter, The Quality of Norms Is What Actors Make of It: Critical Constructivist Research on
                        Norms, 5
                    J. Int'l L. & Int'l Rel.
                    1 (2009); Antje Wiener, Enacting
                            Meaning-in-Use: Qualitative Research on Norms and International Relations, 35
                    Rev. Int'l Stud.
                    175 (2009)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"In humanitarian relief circles, original apolitical “Dunantist” norms are being challenged by more “Wilsonian” norms favoring political
                    transformation. Michael Barnett, Humanitarianism
                        Transformed, 3
                    Persp. on Pol.
                    723, 728 (2005)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeJeffrey W. Legro, Which Norms Matter?: Revisiting the “Failure” of
                            Internationalism, 51Int'l Org.31 (1997)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., R. Charli Carpenter,
                            Governing the Global Agenda: “Gatekeepers” and “Issue Adoption” in Transnational Advocacy Networks, inWho Governs the Globe?202 (Deborah D. Avant, Martha Finnemore & Susan K. Sell eds.,
                        2010); see also
                    R. Charli Carpenter, Studying Issue (Non)-adoption in Transnational
                            Advocacy Networks, 61
                    Int'l Org.
                    643 (2007)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,See supra text accompanying note 100.
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Clifford bob, the global right wing and the clash of world politics
               109 (2012)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Marianne Franklin, Championing Human
                            Rights on the Internet—Part Six: Summing Up, Too Much or Not Enough?, Open Democracy
                (Feb. 5,
                    2016), at
                    https://www.opendemocracy.net/marianne-franklin/championing-human-rights-on-internet-part-six-summing-up-too-much-or-not-enough."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Susan K. Sell, Cat and Mouse: Industries', States'
                        and NGOs' Forum—Shifting in the Battle over Intellectual Property Enforcement (2009), at
                    http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1466156."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Ellen Nakashima & Steven Mufson, U.S., China Vow Not to Engage in Economic
                        Cyberespionage, Wash. Post
                (Sept. 25, 2015); Matt
                            Sheehan, China Mocks U.S. “Hypocrisy” on Hacking Charges, World
                        Post
                (May 20, 2014), at
                    http://www.huffingtonpost.com/2014/05/20/china-cyber-spying_n_5356072.html."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Goodman
                   & Jinks
                  , supra note 155, at 172."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"SeeUri Gneezy & Aldo
                            Rustichini, A Fine Is a Price, 29
                    J. Legal Stud.
                    1 (2000)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Thomas Risse & Stephen C. Ropp, Introduction and Overview, in
                    The Persistent Power of Human Rights: From Commitment to Compliance
               
                    3 (Thomas Risse, Stephen C.
                            Ropp & Kathryn Sikkink eds., 2013);
                        Risse & Sikkink, supra note 122, at 17–35. Risse, Ropp, and Sikkink's “spiral model” was developed to describe promotion of
                    human rights norms that are often highly contentious, especially when governments view human rights as a threat to regime stability. Some cybernorms may be analogous, like Chinese
                    and Russian definitions of “cybersecurity” as “information security,” which allow (or require) state control of communications' content. Other cybernorms may be less contentious
                    and more in the nature of a coordination problem; for example, TCP/IP norms derive from a desire for interconnectivity. A more mixed-motive example might be using the Secure Socket
                    Layer to ensure encrypted communications between a server and a client. Promotion and adherence in each of these cases may follow a different trajectory and go through different
                    stages."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"The “regime complex” literature also addresses issues raised by multiple, often competing configurations of norms. See
                    Karen J. Alter & Sophie
                            Meunier, The Politics of International Regime Complexity, 7
                    Persp. on Pol.
                    13 (2009); Kal Raustiala & David G. Victor, The Regime Complex for Plant Genetic
                        Resources, 58
                    Int'l Org.
                    277 (2004); Laurence R. Helfer, Regime
                            Shifting: The TRIPs Agreement and New Dynamics of International Intellectual Property Lawmaking, 29
                    Yale J. Int'l L.
                    1 (2004)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"See, e.g., Scott J. Shackelford,
                            Toward Cyberpeace: Managing Cyberattacks Through Polycentric Governance, 62Am. U. L. Rev.1273, 1283 (2013) (noting that rate of technological advancement contributes to cyberspace being a “unique space”)."
journal-article-10.5305_amerjintelaw.110.3.0425.xml,"Gordon E. Moore, Cramming More
                            Components onto Integrated Circuits, 86Proc. IEEE82 (1998), reprinted from Electronics, Apr. 19, 1965, at 114. But see
                    Don Clark, Moore's Law Shows Its Age,
                            Wall St. J. (Apr. 17, 2015), at
                    http://www.wsj.com/articles/moores-law-runs-out-of-gas-1429282819 (suggesting that doubling rate is slowing)."
